Real_Rating,Raw_star_rating,Text,RNN_raw,RNN_Class,CNN_raw,CNN_Class,Logistic_Regression_raw,Logistic_Regression_Class,Naive_Bayes_raw,Naive_Bayes_Class,Random_Forest_raw,Random_Forest_Class,NLTK_raw,NLTK_Class,TextBlob_raw,TextBlob_Class
Positive,5.0,"['dog', 'love', 'read', 'onlin', 'dog', 'get', 'skin', 'tag', 'natur', 'holist', 'health', 'remedi', 'suppli', 'liver', 'tri', 'raw', 'liver', 'travel', 'she', 'servic', 'dog', 'cant', 'transport', 'raw', 'meat', 'everywher', 'got', 'treat', 'chose', 'small', 'intro', 'bag', '11', 'larger', 'tub', '3550', 'great', 'intro', 'start', 'treat', 'everi', 'time', 'came', 'walk', 'slowli', 'got', 'use', 'love', 'fabul', 'feel', 'better', 'treat', 'dog', 'well', 'ensur', 'healthi', 'holist', 'nutrit', 'god', 'love', 'dog', 'dont', 'know', 'id', 'without', 'dog', 'angel', 'bless']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.23205128205128206,Positive
Positive,5.0,"['dog', 'love', '', 'highli', 'recommend']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Neutral,3.0,"['play', 'video', 'like', 'puppi', 'eat', 'pick', 'puppi', 'teeth', 'soft', 'enough', 'chew', 'yet', 'furm', 'enough', 'gobbl', 'caution', 'found', 'plastic', 'hear', 'one', 'far', 'hope', 'that', 'one']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.05,Positive
Neutral,3.0,"['dog', 'seem', 'like']",4,Positive,3,Neutral,4.0,Positive,4.0,Positive,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,4.0,"['dog', 'favorit', 'treat', 'littl', 'expes', 'qualiti', 'excel']",5,Positive,5,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['buy', 'freez', 'dri', 'chicken', 'dog', 'treat', 'dog', 'love', 'howev', 'last', 'order', 'lot', 'hard', 'piec', 'pretti', 'big', 'hard', 'cut', 'smaller', 'piec', 'definit', 'edibl', 'also', 'lot', '“crumbs”', 'broken', 'piec', 'purchas', 'anoth', 'bag', 'howev', 'effect', 'purchas', 'futur']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.13541666666666669,Negative
Neutral,3.0,"['well', 'mix', 'review', 'mayb', 'order', 'differ', 'flavor', 'small', 'dog', 'freez', 'dri', 'easier', 'make', 'smaller', 'bite', 'size', 'someth', 'new', 'neither', 'dog', 'like', 'flavor', 'howev', 'dog', 'across', 'street', 'love']",3,Neutral,3,Neutral,3.0,Neutral,5.0,Positive,3.0,Neutral,0.0,Neutral,0.09659090909090909,Positive
Positive,5.0,"['dog', 'love', 'liver', 'treat', 'use', 'train', 'put', 'snuffl', 'mat', 'king', 'often', 'put', 'one', 'piec', 'top', 'food', 'well', 'autoship', 'highli', 'recommend', 'high', 'valu', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.38666666666666666,Positive
Positive,5.0,"['dog', 'isnt', 'big', 'fan', 'lamb', 'dig', 'lamb', 'liver', 'she', 'mood', 'eat', 'cut', 'cube', 'right', 'front', 'put', 'foosd', 'give', 'tini', 'piec', 'dehydr', 'lamb', 'liver', 'eat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.14285714285714285,Positive
Positive,4.0,"['dog', 'jake', 'love', 'love', 'healthi', 'treat']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.5,Positive
Neutral,3.0,"['dog', 'love', 'go', 'quickli', 'bag', 'small', 'don’t', 'offer', 'big', 'bag', 'multipl', 'bag', 'smaller', 'price']",3,Neutral,3,Neutral,3.0,Neutral,5.0,Positive,3.0,Neutral,0.0,Neutral,0.0625,Positive
Positive,5.0,"['smell', 'like', 'liver', 'yuck', 'dog', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Neutral,3.0,"['bag', 'mostli', 'crumb']",3,Neutral,3,Neutral,3.0,Neutral,4.0,Positive,3.0,Neutral,0.0,Neutral,0.0,Neutral
Neutral,3.0,"['dont', 'like', 'hard', 'rock', 'food', 'afraid', 'get', 'stuck', 'littl', 'dog', 'throat', 'ad', 'water', 'hope', 'soften', 'float', 'water', 'use', 'ninja', 'grind', 'end', 'powderi', 'use', 'top', 'scienc', 'diet', 'food']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,-0.13055555555555554,Negative
Positive,5.0,"['due', 'kidney', 'condit', 'dear', 'tootsi', 'must', 'eat', 'pure', 'chicken', 'dog', 'food', '', 'treat', 'howev', 'mother', '2', 'dog', 'also', 'like', 'pure', 'chicken', 'treat', 'best', 'rupert', 'especi', 'fond', 'made', 'quot', 'clear', 'last', 'visit', 'spoil', 'puppi', 'refus', 'mother', 'puppi', 'treat', 'shake', 'head', '', 'nose', 'point', 'nose', 'tootsi', 'special', 'treat', '🥳🥳🥳', 'smart', 'dog', 'carrot', '', 'appl', 'chicken', 'either', '🥰🥰🥰']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.015909090909090925,Positive
Positive,5.0,"['healthi', 'ingredi']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,4.0,"['bought', 'amazon', 'deal', '3', 'ounc', 'get', 'three', 'pack', '5', 'ounc', 'fraction', 'cost', 'elsewher', 'howev', 'qualiti', 'good', 'pet', 'store', 'brand', 'dog', 'like', 'would', 'give', 'five', 'star', 'qualiti', 'three', 'star', 'valu']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.7,Positive
Positive,4.0,"['forewarn', 'sensit', 'smell', 'stink', 'dog', 'absolut', 'love']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['first', 'time', 'purchas', 'dog', 'picki', 'thought', 'id', 'tri', 'sinc', 'he', 'never', 'like', 'switch', 'thing', 'soon', 'gave', 'one', 'scamper', 'bed', 'goe', 'want', 'enjoy', 'treat', 'im', 'happi', 'found', 'definit', 'purchas']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.325,Positive
Positive,4.0,"['treat', 'eat']",5,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Neutral,3.0,"['dog', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,4.0,"['love', 'cant', 'afford', 'regular', 'basi']",4,Positive,4,Positive,4.0,Positive,3.0,Neutral,4.0,Positive,0.0,Neutral,0.25,Positive
Neutral,3.0,"['diabet', 'dog', 'freez', 'dri', 'treat', 'sparingli', 'like', 'tast', 'howev', 'gave', 'brand', 'three', 'tri', 'order', 'arriv', '50', 'bag', 'crush', 'fine', 'particl']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.4166666666666667,Positive
Positive,5.0,"['sure', 'freez', 'dri', 'pet', 'snak', '', 'howev', 'must', 'quit', 'tasti', 'cuz', 'pet', 'loves’m', '', 'keep', 'dust', 'crumb', 'sprinkl', 'food', 'prime', 'sometim']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,4.0,"['bag', 'cut', 'upon', 'receipt', 'product', 'seem', 'dusti', 'like', 'bad', 'toss', 'around', 'may', 'freez', 'dri', 'product', 'dog', 'picki', 'come', 'treat', 'im', 'excit', 'like', 'put', 'new', 'contain', 'hope', 'open', 'earlier', 'affect', 'chicken']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.23272727272727273,Negative
Positive,5.0,"['dog', 'love', 'wag', 'treat', 'got', 'new', 'poodl', 'wasnt', 'eat', 'well', 'bought', 'mash', 'hand', 'put', 'food', 'eaten', 'everi', 'sinc', 'easi', 'crush', 'qualiti', 'excel', 'one', 'ingredi', 'chicken', 'price', 'lower', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.012121212121212125,Positive
Positive,5.0,"['truli', 'treat', 'look', 'like', 'cube', 'white', 'tofu', 'light', 'air', 'dog', 'go', 'nut']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.2,Positive
Positive,4.0,"['puppi', 'absolut', 'love', 'treat']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['i’m', 'pretti', 'sure', 'dog', 'would', 'sell', 'entir', 'famili', 'bag', 'treat', 'lose', 'mind', 'much', 'touch', 'bag', 'there’', 'smell', 'treat', 'they’r', 'crumbl']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.35,Positive
Positive,5.0,"['recent', 'purchas', 'freez', 'dri', 'chicken', 'breast', 'dog', 'treat', 'pomeranian', 'absolut', 'love', 'treat', 'made', '100', 'natur', 'chicken', 'breast', 'make', 'healthi', 'delici', 'snack', 'furri', 'friend', 'one', 'thing', 'love', 'treat', 'freez', 'dri', 'mean', 'retain', 'nutrient', 'flavor', 'fresh', 'chicken', 'breast', 'also', 'easi', 'break', 'smaller', 'piec', 'make', 'perfect', 'stuf', 'kong', 'toy', 'use', 'train', 'treat', 'pomeranian', 'bit', 'picki', 'eater', 'gobbl', 'treat', 'everi', 'time', 'give', 'seem', 'real', 'hit', 'love', 'made', 'natur', 'ingredi', 'dont', 'contain', 'filler', 'artifici', 'addit', 'overal', 'would', 'highli', 'recommend', 'freez', 'dri', 'chicken', 'breast', 'dog', 'treat', 'dog', 'owner', 'healthi', 'tasti', 'treat', 'pomeranian', 'absolut', 'love', 'feel', 'good', 'give']",5,Positive,4,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.09916666666666665,Positive
Positive,4.0,"['realli', 'hard', '', 'sharp', 'point', 'exist', 'outer', 'edg', 'teacup', 'chihuahua', 'weigh', '4', 'lb', 'im', 'concern', 'interior', 'mouth', 'becom', 'perfor', 'one', 'sharp', 'point', 'like', 'alot', 'howev', 'ive', 'discov', 'ultim', 'favorit', 'chicken', 'liver', 'beef', 'liver', 'ill', 'buy', 'love', 'wag', 'brand', 'dog', 'treat', 'produc', '', 'sold', 'amazon', 'though', 'love', 'puriti', 'ingredi', 'singl', 'ingredi', 'treat', 'fact', 'ingredi', 'purchas', 'unit', 'state', '', 'manufactur', 'usa', 'also', 'ill', 'continu', 'buy', 'duck', 'jerki', '', 'turkey', '', 'sweet', 'potato', 'jerki', 'treat', 'ill', 'investig', 'new', 'varieti', 'well', 'im', 'obsess', 'dog', 'nutrit', 'especi', 'she', 'elderli']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,-0.10502754820936638,Negative
Positive,4.0,"['great', 'big', 'hard', 'break', 'smaller', 'piec']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.12708333333333333,Positive
Positive,5.0,"['dog', 'love', 'chicken', 'it’', 'reason', 'price', 'doesn’t', 'upset', 'sensit', 'stomach', 'littl', 'flaki', 'that’', 'realli', 'bad', 'thing']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.2666666666666666,Negative
Positive,5.0,"['cat', 'love', 'treat', 'good', 'qualiti', 'wish', 'werent', 'expens']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.6,Positive
Positive,4.0,"['weve', 'purchas', 'bag', 'first', 'one', 'great', 'howev', 'next', 'mostli', 'small', 'piec', 'result', 'us', 'add', 'food', 'instead', 'use', 'treat']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.2,Positive
Positive,5.0,"['definit', 'restock', 'pup', 'love', 'origin', 'came', 'across', 'sale', 'prime', 'day', 'love', 'come', 'across', 'good', 'clean', 'product', 'dog', '😁']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5166666666666666,Positive
Positive,5.0,"['dog', 'absolut', 'love', 'get', 'excit', 'everi', 'time', 'get', 'seem', 'healthi', 'snack']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['nice', 'size', 'piec', 'larg', 'small', 'break', 'smaller', 'train', 'treat', 'difficult', 'though', 'obviou', 'odor', 'dog', 'seem', 'realli', 'like', 'flavor', '1', 'dog', 'sensit', 'tummi', 'havent', 'notic', 'issu']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.037500000000000006,Negative
Neutral,3.0,"['dog', 'love', 'chicken', 'come', 'half', 'bag', 'dust', 'tri', 'beef', 'liver', 'kind', 'soon', 'open', 'turn', 'flrock', 'smaller', 'dog', 'couldnt', 'chew', 'swallow', 'wholejust', 'saying🙄']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.05555555555555556,Positive
Positive,5.0,"['yorki', 'sensit', 'stomach', 'alway', 'stick', 'simpl', 'highqual', 'treat', 'like', 'freezedri', 'chicken', 'breast', 'weve', 'tri', 'countless', 'brand', 'wag', 'probabl', 'consist', 'overal', 'qualiti', 'ye', 'alway', 'powder', 'crumb', 'bottom', 'bag', 'freezedri', 'chicken', 'major', 'wag', 'bag', 'consist', 'goodsiz', 'cube', '12', 'breast', 'meat', 'color', 'textur', 'consist', 'throughoutno', 'issu', 'hard', 'unusu', 'dark', 'superoili', 'piec', 'like', 'brand', 'weve', 'tri', 'dog', 'tini', 'easili', 'cuttear', 'meati', 'cube', 'small', 'piec', 'singl', 'bag', 'last', 'us', 'month', 'love', 'treat', 'healthi', 'never', 'upset', 'sensit', 'tummi']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.14768518518518517,Negative
Neutral,3.0,"['dog', 'seem', 'like', 'tend', 'crumbl', 'lot', 'either', 'ship', 'storag', 'ship']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'picki', 'live', 'bite']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.13636363636363635,Positive
Positive,5.0,"['dog', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,4.0,"['use', 'train', 'treat', 'german', 'shepherd', 'absolut', 'love', 'size', 'big', 'train', 'treat', 'easili', 'cut', 'make', 'four', 'treat', 'one', 'absolut', 'hate', 'smell', 'pup', 'love', 'smell']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.039999999999999994,Positive
Positive,5.0,"['pretti', 'expens', 'quantiti']",5,Positive,5,Positive,5.0,Positive,4.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['corgi', 'love', 'bite', 'cut', 'half', 'go', 'long', 'way', 'obey', 'anyth', 'get', 'bite', 'two', 'even', 'put', 'bed', 'night', 'bite', 'highli', 'recommend', 'train', 'reward']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.09444444444444446,Positive
Positive,5.0,"['12', 'year', 'old', 'yorkiepoo', 'sever', 'dental', 'decay', 'absolut', 'love', 'treat', 'soft', 'enough', 'easili', 'chew', 'bought', 'beef', 'flavor', 'pictur', 'differ', 'flavor', 'look', 'like', 'may', 'differ', 'consist', 'keep', 'mind', 'order', 'larg', 'enough', 'rip', '14', 'full', 'size', 'give', 'keep', 'contain', 'vacuum', 'seal', 'keep', 'fresh']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.16770833333333332,Positive
Negative,2.0,"['love', 'use', 'liver', 'treat', 'train', 'especi', 'freez', 'dri', 'one', 'howev', 'larg', 'rock', 'hard', 'cannot', 'even', 'break', 'edg', 'cannot', 'use', 'train', 'top', 'cannot', 'even', 'return', 'get', 'money', 'back', 'second', 'unopen', 'bag', 'bought', 'they’r', 'non', 'refund', 'appar', 'extrem', 'disappoint', '1', 'star', 'reason', 'second', 'star', 'dog', 'like', 'tast']",2,Negative,2,Negative,2.0,Negative,2.0,Negative,2.0,Negative,0.0,Neutral,0.11805555555555554,Positive
Positive,5.0,"['obsess', 'refus', 'treat']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', '', 'they’r', 'low', 'calori', 'simpl', 'ingredi', 'make', 'feel', 'better', 'give', 'product']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.3333333333333333,Positive
Neutral,3.0,"['use', 'treat', 'way', 'expens']",3,Neutral,4,Positive,3.0,Neutral,5.0,Positive,3.0,Neutral,0.0,Neutral,0.0,Neutral
Positive,5.0,"['dog', 'love', 'replac', 'greeni', 'much', 'better', 'price', 'odor', 'bit', 'differ', 'greeni', 'didnt', 'seem', 'issu', 'pup']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.5,Positive
Positive,5.0,"['perfect', 'size', 'treat', 'benefit', 'pup', 'oral', 'hygien', 'great', 'price', 'quantiti']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.9,Positive
Positive,4.0,"['dedic', 'pet', 'parent', 'understand', 'import', 'dental', 'care', 'fourleg', 'famili', 'member', 'amazon', 'brand', '', 'wag', 'dog', 'dental', 'chew', 'green', 'brush', 'variant', 'fantast', 'addit', 'routin', 'here', 'theyr', 'smileworthi', 'choic', 'larg', 'dog', 'plaqu', 'tartar', 'control', 'dental', 'chew', 'tasti', 'treat', 'theyr', 'oral', 'health', 'hero', 'abras', 'action', 'chew', 'help', 'reduc', 'plaqu', 'tartar', 'buildup', 'promot', 'healthier', 'teeth', 'gum', 'proactiv', 'approach', 'maintain', 'dog', 'dental', 'hygien', 'tailor', 'larg', 'dog', 'larger', 'breed', 'weigh', '50–100', 'lb', 'youll', 'find', 'dental', 'chew', 'perfectli', 'size', '24', 'textur', 'treat', 'per', 'packag', 'offer', 'longlast', 'valu', 'cater', 'dental', 'need', 'bigger', 'furri', 'friend', 'treat', 'purpos', 'essenti', 'rememb', 'dental', 'chew', 'like', 'meant', 'treat', 'main', 'sourc', 'food', 'dog', '50–100', 'lb', 'rang', 'one', 'treat', 'per', 'day', 'suffici', 'follow', 'guidelin', 'ensur', 'maintain', 'dog', 'ideal', 'bodi', 'weight', 'overfeed', 'happi', 'fresh', 'smile', 'appreci', 'posit', 'impact', 'dog', 'dental', 'health', 'chew', 'provid', 'tasti', 'reward', 'also', 'contribut', 'fresher', 'breath', 'healthier', 'teeth', 'dog', 'genuin', 'look', 'forward', 'daili', 'dental', 'treat', 'conclus', 'amazon', 'brand', '', 'wag', 'dog', 'dental', 'chew', 'smilesav', 'larg', 'dog', 'owner', 'offer', 'conveni', 'effect', 'way', 'tackl', 'plaqu', 'tartar', 'indulg', 'pet', 'delici', 'treat', 'respons', 'pet', 'parent', 'amazon', 'review', 'wholeheartedli', 'recommend', 'dental', 'chew', 'fellow', 'dog', 'parent', 'step', 'toward', 'ensur', 'furri', 'friend', 'happi', 'healthi', 'smile']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.2074074074074074,Positive
Positive,5.0,"['seem', 'work', 'well', 'greeni', 'dog', 'love', 'take', 'away', 'bad', 'dog', 'breath']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.09999999999999992,Negative
Positive,5.0,"['tldr', 'dog', 'ador', 'chew', 'effect', 'dental', 'health', 'eagerli', 'anticip', 'daili', 'treat', 'amazon', 'brand', 'similar', 'greeni', 'afford', 'dog', 'huge', 'fan', 'chew', '10', 'year', 'old', 'hasnt', 'requir', 'dental', 'procedur', 'attribut', 'partli', 'treat', 'eagerli', 'anticip', 'daili', 'chew', 'point', 'remind', 'time', 'one', 'ive', 'found', 'amazon', 'brand', 'almost', 'ident', 'greeni', 'qualiti', 'econom', 'price', 'point', 'make', 'great', 'deal', 'maintain', 'dog', 'dental', 'health']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.32500000000000007,Positive
Positive,5.0,"['pup', 'goe', 'crazi', 'chew', 'weve', 'turn', 'game', 'hide', 'one', 'let', 'famili', 'room', 'immedi', 'smell', 'usual', 'find', '5', 'second', 'less', 'realli', 'help', 'breath']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,-0.20416666666666666,Negative
Neutral,3.0,"['like', 'concept', 'hope', 'minti', 'fresh', 'two', 'pit', 'bull', 'devour', 'quickli', 'wonder', 'theyr', 'get', 'full', 'dental', 'benefit', 'would', 'nice', 'last', 'bit', 'longer', 'extrem', 'chewer', 'mayb', 'well', 'reli', 'sturdi', 'crew', 'toy', 'receiv', 'order', 'less', 'week', 'ago', 'found', '2', 'moldi', 'treat', 'bag', 'kind', 'bummer', 'remain', 'treat', 'seem', 'fine', 'ill', 'pay', 'closer', 'attent', 'rest', 'shipment', 'make', 'sure', 'dont', 'feed', 'dog', 'moldi', 'treat', 'hope', 'unopen', 'bag', 'hold', 'ok']",3,Neutral,3,Neutral,3.0,Neutral,3.0,Neutral,3.0,Neutral,0.0,Neutral,0.25999999999999995,Positive
Positive,5.0,"['14', 'yr', 'old', 'daog', 'seem', 'like', 'much', 'greeni', 'use', 'buy', 'much', 'cheaper', 'great', 'deal', 'price']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.325,Positive
Positive,5.0,"['dog', 'absolut', 'love', 'chew', 'regard', 'whether', 'work', 'say', 'he', 'nine', 'year', 'old', 'hasnt', 'need', 'dental', 'work', 'far', 'obvious', 'look', 'forward', 'much', 'even', 'come', 'remind', 'around', 'time', 'usual', 'give', 'one', 'day']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.10833333333333332,Positive
Positive,4.0,['autoship'],4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['chanc', 'like', 'fine', 'cool', 'toothbrush', 'shape', 'tad', 'softer', 'brand', '7lb', 'cheaper', 'can’t', 'go', 'wrong', '👌']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.08888888888888886,Positive
Positive,5.0,"['13', 'year', 'old', 'senior', 'pugchihuahua', 'mix', 'half', 'teeth', 'miss', 'love', 'thing', 'think', 'may', 'doggi', 'crack', 'day', 'complet', 'unless', 'one']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.14444444444444446,Positive
Positive,5.0,"['get', 'one', 'time', 'leav', 'alon', 'problem', 'us', 'leav']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['titl', 'say', 'buy']",5,Positive,5,Positive,5.0,Positive,3.0,Neutral,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,5.0,"['yum', 'yum']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,4.0,"['dog', 'seem', 'like', 'ok', 'horribl', 'smell', 'noth', 'freshen', 'dog', 'breath', 'hope', 'help', 'clean', 'teeth', 'good', 'valu', 'money', 'proabli', 'purchas']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.5222222222222223,Positive
Positive,5.0,"['eco', 'friendli', '', 'made', '🇺🇸']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.0,Neutral
Positive,4.0,"['dog', 'like', 'clean', 'teeth']",4,Positive,4,Positive,4.0,Positive,5.0,Positive,4.0,Positive,0.0,Neutral,0.3666666666666667,Positive
Positive,5.0,"['oddli', 'go', 'excit', 'first', 'time', 'open', 'box', 'smell', 'drew', 'treat', 'immedi', 'love']",5,Positive,5,Positive,5.0,Positive,5.0,Positive,5.0,Positive,0.0,Neutral,0.25,Positive
Positive,4.0,"['one', 'chemic', 'hexametaphosph', 'suppos', 'safe', 'peopl', 'dog', 'dunno', 'dog', 'like', 'em', 'much', 'whimze', 'price', 'budget']",4,Positive,4,Positive,4.0,Positive,4.0,Positive,4.0,Positive,0.0,Neutral,0.35,Positive
